restaurant_id,name,lat,lng,address,area,cuisine,rating,source
7021303640,Foodie Resto,17.4417241,78.3852879,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7021303711,Tea Trails Cafe,17.4373534,78.3853935,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7021303726,Chinatown,17.4431428,78.3879241,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7021303727,Krazy Chef,17.443142,78.3877529,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7021303728,Hi-Tech Bawarchi,17.4430468,78.3877611,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7021303729,Urban Spice kitchen,17.4463118,78.3887776,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7021303730,Onesta Restaurant,17.4492551,78.3858169,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7021303731,Sambal,17.4378342,78.3884652,Hyderabad,Hyderabad Zone,indonesian,N/A,osm
7021303732,Southwok Restaurant,17.4378381,78.3871372,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7021303733,Grand Spicy Bawarchi,17.4447002,78.386046,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7021303734,Ayathi Restaurant,17.4450565,78.3856161,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7021303735,Naidu Gari Ruchulu,17.4495149,78.3854475,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7021303736,Simhapuri Deluxe,17.4513665,78.3866436,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7021303737,Nala Bhimas Restaurant,17.4348953,78.3937529,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7021303738,Barbeque Pride,17.4348951,78.4022289,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7021303761,SK Fast Food,17.4499993,78.3854651,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025803845,Ankapur Kitchen,17.4452494,78.3907983,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820724,Balaji Hyderabad Mithai Bhandar,17.4413554,78.388307,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820751,Kritunga Restaurant,17.4408428,78.3912368,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820753,Sampradaya Ruchulu Restaurant,17.4385383,78.3902999,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820756,Cafe Blue Diamond & Chinese Fast Food,17.440618,78.3945512,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820764,Beach House,17.4386399,78.3948138,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820773,Bake Factory Kitchens,17.4462187,78.3988928,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820780,The Blender's Cafe,17.4442543,78.3973902,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820782,Chinese Cornerz,17.4458679,78.3924181,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820783,Desi Dhabha,17.4458496,78.3925347,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820784,Golconda Chefs,17.4462385,78.3924715,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820793,Sree Uma Grand - Multicuisine Restaurant,17.4427049,78.3930518,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820810,Mustard,17.4369759,78.3891408,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820811,Burgandi,17.4369089,78.3892028,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820812,Amber,17.4367769,78.3891418,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820813,Shake Stories,17.4475218,78.3944099,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820814,HutK Restaurant,17.4515635,78.3936807,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820815,Dhanyatha Foods,17.4498409,78.3934938,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820821,Super Lean Meals,17.4516412,78.3924843,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820823,The London Shakes,17.4513469,78.3917665,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820825,Organic Thali kitchen,17.4476207,78.3910935,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820832,Inner Chef,17.4493044,78.3911004,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820838,Waffle House,17.4346129,78.3939618,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820842,Krishna's Kitchen,17.4357999,78.3946868,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820846,Zza Bar @ Syala 95A,17.4367499,78.3970998,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820854,Ciclo Cafe & Bicycle Shop,17.4336999,78.4043358,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820863,7Ten Spa,17.435928,78.4029825,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820871,Thurum Khan Restaurant,17.4404015,78.3935559,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820874,Morning Dew,17.4404283,78.3934664,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820883,Ghar Ka Khaana,17.4404308,78.3923717,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820886,Madhapur Bawarchi,17.4407157,78.3924993,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820891,Oven Italia,17.4416678,78.3912208,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820893,Sri Sai Venkateshwara Hotel,17.4415454,78.3912131,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820897,The Adda,17.4415331,78.3906461,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820902,Shree Santhosh Family Dhaba,17.4416446,78.3906575,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820906,Sanjha Chulha Punjabi Food Joint,17.4415069,78.3888758,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820911,Brickwood Pizza,17.4412922,78.3884437,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820913,Lassi Bistro,17.4417109,78.3884808,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820916,The Burrito Bowl,17.4414119,78.3880408,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820918,Tumba Bengali Food,17.4420469,78.3881578,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7025820919,Eatsome,17.4418969,78.3881888,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7027716893,Restaurant Guest Wifi Solutions,17.4508318,78.3947564,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7027716895,Kitchen 007,17.4499217,78.3949095,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7027716897,Tollywood Thick Shakes,17.4499292,78.3947616,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7035236526,KFC,17.4348714,78.3870327,Hyderabad,Hyderabad Zone,chicken,N/A,osm
7035236527,Chutneys,17.4352133,78.3869412,Hyderabad,Hyderabad Zone,indian,N/A,osm
7035236528,Domino's,17.4347204,78.3870167,Hyderabad,Hyderabad Zone,pizza,N/A,osm
7035236529,Pizza Hut,17.4346142,78.386904,Hyderabad,Hyderabad Zone,pizza,N/A,osm
7035236531,4 Seasons,17.4345566,78.3864346,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7035236543,Domino's,17.4349353,78.385811,Hyderabad,Hyderabad Zone,pizza,N/A,osm
7043245719,Chai Point,17.443382,78.3917089,Hyderabad,Hyderabad Zone,coffee_shop,N/A,osm
7043416947,Samskruthi Hotel,17.4507279,78.3642689,"Gachibowli - Miyapur Highway, Hyderabad",Hyderabad Zone,Varied,N/A,osm
7066081507,Cafe Coffee Day,17.4497262,78.3641927,Hyderabad,Hyderabad Zone,coffee_shop,N/A,osm
7113964286,Fast food and tiffin center,17.4321538,78.4258487,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7113964485,Hot chips,17.4322302,78.4255726,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7113996685,Laiba's cafe,17.4314834,78.4260064,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7113998188,Fit food company,17.4290692,78.4182366,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7121846779,Blue Fox,17.4582743,78.3712218,Hyderabad,Hyderabad Zone,indian,N/A,osm
7134910154,Domino's,17.4137534,78.3948527,Hyderabad,Hyderabad Zone,american,N/A,osm
7165460276,ms bakers,17.4529966,78.4244866,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7171334821,rayudu tiffen center,17.4545011,78.4233113,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7171334823,Rayudu family restarant,17.454076,78.4234206,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7171334826,santosh family dabha,17.455022,78.4222353,Hyderabad,Hyderabad Zone,Varied,N/A,osm
7243983824,MRCB  Restaurant,17.4135599,78.4040268,"Road No 78, Jubilee Hills, Hyderabad",Hyderabad Zone,regional,N/A,osm
7243983826,Dhivija's Take away,17.4153883,78.4086766,"Road No 78, Jubilee Hills, Hyderabad",Hyderabad Zone,regional,N/A,osm
7243983830,Santhosh Family Dhaba,17.4138568,78.3948337,"Old Bombay Highway, Hyderabad",Hyderabad Zone,regional,N/A,osm
7244029373,Rajugari Pulav,17.4069621,78.3923977,"O.U.Colony, Hyderabad",Hyderabad Zone,regional,N/A,osm
7244029374,Biryani's & More,17.4071414,78.3926167,"O.U.Colony, Hyderabad",Hyderabad Zone,regional,N/A,osm
7244029378,Pizza Hut,17.4070024,78.3835968,"Lancohills Road, OU Colony, Manikonda, Hyderabad",Hyderabad Zone,pizza,N/A,osm
7248877412,Pakwan Grand,17.4260706,78.3771794,"Old Bombay Highway, Hyderabad",Hyderabad Zone,"regional, kebab, indian, chicken",N/A,osm
7248877413,Shah Ghouse,17.4266793,78.3764491,"Old Bombay Highway, Hyderabad",Hyderabad Zone,Varied,N/A,osm
7248877414,Paradise,17.4415418,78.3764401,"Hitec City Road, Hyderabad",Hyderabad Zone,Varied,N/A,osm
7248877416,Ohri's Nautankigalli,17.4446507,78.376725,"Hitec City Road, Hyderabad",Hyderabad Zone,Varied,N/A,osm
7608583804,Bezawada Bhojanam,17.4648665,78.3652279,"police colny road, Hyderabad",Hyderabad Zone,Varied,N/A,osm
7608653251,Ye Lo Chai,17.4646797,78.3653234,"police colny road, Hyderabad",Hyderabad Zone,coffee_shop,N/A,osm
7608736502,Bihari Mama Hotel,17.4646284,78.3654699,"police colny road, Hyderabad",Hyderabad Zone,Varied,N/A,osm
7611061441,Taco Bell,17.4576146,78.3645591,Hyderabad,Hyderabad Zone,tex-mex,N/A,osm
7611073843,Rasooi Ghar,17.4580968,78.3645179,"Gachibowli - Miyapur Highway, Hyderabad",Hyderabad Zone,Varied,N/A,osm
7611073999,Cafe Coffee Day,17.4575081,78.364418,Hyderabad,Hyderabad Zone,coffee_shop,N/A,osm
7721071786,McDonald's,17.4572696,78.3643728,Gachibowli - Miyapur Highway,Hyderabad Zone,burger,N/A,osm
7874934614,HOLY KITCHEN,17.4332799,78.4262644,"Yousufguda Main Road, hyderabad",Hyderabad Zone,"chinese, thai",N/A,osm
7966160254,Cafe Nandini,17.4171873,78.4313623,Hyderabad,Hyderabad Zone,Varied,N/A,osm
8107751448,Sai Darshini,17.442097,78.4408275,Hyderabad,Hyderabad Zone,"regional, coffee_shop, chinese",N/A,osm
8107755744,M/s. Grills N Chills,17.4442222,78.4328434,"Kalyan Nagar Cross Road, Hyderabad",Hyderabad Zone,"kebab, indian, chinese, chicken",N/A,osm
8107767453,Amaravathi Tiffens,17.4405705,78.441619,Hyderabad,Hyderabad Zone,"regional, indian",N/A,osm
8107785189,Akshya Tiffens,17.4504985,78.4244868,Hyderabad,Hyderabad Zone,"regional, indian",N/A,osm
8111012820,Goa grillz,17.397361,78.3776389,Hyderabad,Hyderabad Zone,Varied,N/A,osm
8111012824,Cherry fast food,17.4001895,78.3783636,Hyderabad,Hyderabad Zone,Varied,N/A,osm
8386697006,Hi-tech fast food center,17.4718001,78.3888824,Hyderabad,Hyderabad Zone,Varied,N/A,osm
8909248520,Oh My Grill,17.4422359,78.4323511,Hyderabad,Hyderabad Zone,Varied,N/A,osm
8909248526,Sai Durga Family Restuarant,17.4440228,78.43349,Hyderabad,Hyderabad Zone,Varied,N/A,osm
9094232018,Vindhu Tiffins,17.4419954,78.4440716,Sanjeeva Reddy Nagar Colony Main Road,Hyderabad Zone,Varied,N/A,osm
9150847517,HummingBird Café,17.440457,78.3974255,kavuri hills road,Hyderabad Zone,Varied,N/A,osm
9803882481,Starbucks,17.4496549,78.3635165,Hyderabad,Hyderabad Zone,coffee_shop,N/A,osm
9803882488,Barista,17.4461437,78.3640624,Hyderabad,Hyderabad Zone,coffee_shop,N/A,osm
9803882494,Dunkin',17.4526175,78.3632614,Hyderabad,Hyderabad Zone,"donut, coffee_shop",N/A,osm
9903874812,Hderabad restaurant,17.4419092,78.432369,Basti,Hyderabad Zone,"chinese, biryani",N/A,osm
9903904325,Orient Cafe,17.4440151,78.4458097,"BK Guda Road, Sanjeeva Reddy Nagar, Hyderabad",Hyderabad Zone,Varied,N/A,osm
9917000634,Ananya Food Court,17.4501371,78.3915731,Hyderabad,Hyderabad Zone,Varied,N/A,osm
9917006217,Hitech Bawarchi,17.4411978,78.3916463,Hyderabad,Hyderabad Zone,Varied,N/A,osm
9958221196,Udipi's Aahar,17.449277,78.3639805,Hyderabad,Hyderabad Zone,Varied,N/A,osm
10171328862,Red Bucket,17.4516821,78.392479,Hyderabad,Hyderabad Zone,Varied,N/A,osm
10171328869,Mukka Mudda,17.450138,78.391885,Hyderabad,Hyderabad Zone,indian,N/A,osm
10171328871,Cosa de Rosa,17.447691,78.3919352,Hyderabad,Hyderabad Zone,Varied,N/A,osm
10171328916,Chai Point,17.4496259,78.3919495,Hyderabad,Hyderabad Zone,coffee_shop,N/A,osm
10171342017,Raju Gari Biriyani,17.4462141,78.3921748,Hyderabad,Hyderabad Zone,Varied,N/A,osm
10171342023,Fresh Juice,17.4457784,78.3924176,Hyderabad,Hyderabad Zone,juice,N/A,osm
10178228307,Nectar Kitchen & Bar,17.4384489,78.3990271,"Jubilee Hills Road No 36, Hyderabad",Hyderabad Zone,"indian, chinese, dessert, pizza, burger, chicken, kebab, ice_cream, seafood, juice",N/A,osm
10314279709,Kshatriya Foods,17.4391715,78.397936,"Sri Rama Colony, Madhapur, Hyderabad, Telangana",Hyderabad Zone,indian,N/A,osm
10593550499,Taco Bell,17.4482768,78.3845095,Hyderabad,Hyderabad Zone,tex-mex,N/A,osm
10718145768,McCafé,17.4480798,78.3790681,Hyderabad,Hyderabad Zone,coffee_shop,N/A,osm
10718145769,Subway,17.4479284,78.3790129,Hyderabad,Hyderabad Zone,sandwich,N/A,osm
10718145770,Starbucks,17.4478744,78.379037,Hyderabad,Hyderabad Zone,coffee_shop,N/A,osm
10718145771,Fire Water,17.4479014,78.3791248,Hyderabad,Hyderabad Zone,Varied,N/A,osm
10718148977,Karachi Cafe,17.4415605,78.3767286,Hyderabad,Hyderabad Zone,Varied,N/A,osm
10718148978,Burger King,17.4416568,78.376817,Hyderabad,Hyderabad Zone,burger,N/A,osm
10718148979,Aharam,17.4417612,78.3768381,Hyderabad,Hyderabad Zone,Varied,N/A,osm
10732482012,Zeeshaan Cafe,17.397285,78.4006455,Hyderabad,Hyderabad Zone,Varied,N/A,osm
10732489637,Shazaan Cafe,17.3974757,78.4009687,Hyderabad,Hyderabad Zone,Varied,N/A,osm
10790318144,Pista House,17.4316137,78.3720027,Hyderabad,Hyderabad Zone,Varied,N/A,osm
10790345914,Hyderama,17.4312883,78.3712001,Hyderabad,Hyderabad Zone,Varied,N/A,osm
10790477557,Naatu,17.4299749,78.4110349,Hyderabad,Hyderabad Zone,Varied,N/A,osm
10790483073,Krishnapatnam,17.4299418,78.4113051,Hyderabad,Hyderabad Zone,Varied,N/A,osm
10790483074,President Dhaba,17.4299533,78.4113857,Hyderabad,Hyderabad Zone,Varied,N/A,osm
10795095588,Aaromale,17.4128381,78.4066158,Hyderabad,Hyderabad Zone,Varied,N/A,osm
10796197655,LEGEND'S FOOD COURT,17.4545044,78.4164006,"borabanda allahapur road, HYDERABAD",Hyderabad Zone,"chinese, regional",N/A,osm
11027534546,Rose land cafe,17.4321204,78.4461681,Hyderabad,Hyderabad Zone,Varied,N/A,osm
11027534561,Hotel Sarovar,17.431799,78.4468438,Hyderabad,Hyderabad Zone,Varied,N/A,osm
11082456157,Habeeb Hotel and cafe,17.4558823,78.4092741,Hyderabad,Hyderabad Zone,Varied,N/A,osm
11082456164,Hina J.K Point,17.4557125,78.4091484,Hyderabad,Hyderabad Zone,Varied,N/A,osm
11082456191,Tiffin center,17.4553927,78.4102457,Hyderabad,Hyderabad Zone,Varied,N/A,osm
11082688354,Mdina Hotel And Cafe,17.4535391,78.4090708,Hyderabad,Hyderabad Zone,"indian, tea",N/A,osm
11084918124,Blue Star Restaurant,17.450874,78.4244652,Hyderabad,Hyderabad Zone,"chinese, chicken, indian, kebab, fish",N/A,osm
11084918128,Mubarak Cafe And Restarunt,17.4468771,78.4232229,Hyderabad,Hyderabad Zone,"kebab, indian",N/A,osm
11084918135,A.K cafe,17.4542528,78.4105217,Hyderabad,Hyderabad Zone,bubble_tea,N/A,osm
11084918136,Ali Cafe,17.4542841,78.4109675,Hyderabad,Hyderabad Zone,Varied,N/A,osm
11084918139,Bread Shop,17.4549262,78.4090464,Hyderabad,Hyderabad Zone,Varied,N/A,osm
11084969227,Erra Karam,17.4360976,78.4121092,Hyderabad,Hyderabad Zone,Varied,N/A,osm
11597256218,SO - The Sky Kitchen,17.4161279,78.416848,Rd 92,Hyderabad Zone,Varied,N/A,osm
11597323663,Roastery,17.4232807,78.4315491,Rd 14,Hyderabad Zone,Varied,N/A,osm
11597368004,Third Wave Coffee,17.4574395,78.372086,Hyderabad,Hyderabad Zone,Varied,N/A,osm
11597368919,Autumn Leaf,17.4337892,78.4020089,Hyderabad,Hyderabad Zone,Varied,N/A,osm
11597374603,Oh! Calcutta,17.4528112,78.3803019,Hyderabad,Hyderabad Zone,Varied,N/A,osm
11730656638,Dosa Street,17.4518424,78.3655372,Hyderabad,Hyderabad Zone,indian,N/A,osm
11771783710,Cafe Niloufer,17.413327,78.4277314,Hyderabad,Hyderabad Zone,Varied,N/A,osm
12257749405,kismath kerala Restaurand,17.3984652,78.4005577,Hyderabad,Hyderabad Zone,Varied,N/A,osm
12298767100,Wraps & Broast,17.4504422,78.4253744,Hyderabad,Hyderabad Zone,"pizza, pasta, fried_chicken, wraps, sandwich, chinese",N/A,osm
12410053301,Hibacci - Asian Fusion Restaurant,17.4192631,78.4427505,Hyderabad,Hyderabad Zone,asian,N/A,osm
12413099402,Hibacci Asian Fusion Restaurant,17.4192638,78.442749,Hyderabad,Hyderabad Zone,Varied,N/A,osm
12532085105,Old Madras Biryani,17.403499,78.3716748,Hyderabad,Hyderabad Zone,Varied,N/A,osm
12695800228,Stellar Reserve,17.4226437,78.4109735,"Nandagiri Hills, Jubilee Hills, Hyderabad",Hyderabad Zone,"american, italian, bakery, asian, cafe, burger, pizza",N/A,osm
12839760926,Vibrant Living,17.4180127,78.3795955,"Prashant Hills, Rai Durg",Hyderabad Zone,Varied,N/A,osm
12839760927,Vibrant Living,17.4141814,78.4051098,"Film Nagar, Jubilee Hills, Hyderabad",Hyderabad Zone,Varied,N/A,osm
12972335835,Maryada Ramanna,17.4581097,78.3715642,Hyderabad,Hyderabad Zone,indian,N/A,osm
12972335836,Swaraaj military hotel,17.4581003,78.3716247,Hyderabad,Hyderabad Zone,indian,N/A,osm
12972335837,Mamagoto,17.4580228,78.3729279,"Hitec City - Kondapur Main Road, Hyderabad",Hyderabad Zone,chinese,N/A,osm
12972335840,Taara South Indian Kitchen,17.4573947,78.3720037,"Hitec City - Kondapur Main Road, Hyderabad",Hyderabad Zone,indian,N/A,osm
12972335841,Figaro Pizza,17.457471,78.3719505,Hyderabad,Hyderabad Zone,pizza,N/A,osm
12976196537,Seven Sisters,17.4682741,78.3757716,Hyderabad,Hyderabad Zone,"asian, japanese, indonesian, thai",N/A,osm
12976261868,Churrolto,17.4565417,78.3762981,Hyderabad,Hyderabad Zone,"italian, mexican, spanish",N/A,osm
13088224018,juices and fast food,17.4411442,78.3588597,Hyderabad,Hyderabad Zone,Varied,N/A,osm
13123278412,IGURU,17.4181368,78.3752194,Hyderabad,Hyderabad Zone,indian,N/A,osm
13196312446,This The Place!,17.4440806,78.3847896,Hyderabad,Hyderabad Zone,Varied,N/A,osm
13196312447,Isabel,17.4441112,78.3847992,Hyderabad,Hyderabad Zone,Varied,N/A,osm
13198367701,Karachi Bakery,17.4422262,78.3568595,Hyderabad,Hyderabad Zone,Varied,N/A,osm
13198367702,Patiala Plate,17.4421906,78.356953,Hyderabad,Hyderabad Zone,Varied,N/A,osm
13208170233,Arya Bhavan,17.4509081,78.4369028,Hyderabad,Hyderabad Zone,Varied,N/A,osm
13227600345,Domino's,17.4021807,78.4123669,Hyderabad,Hyderabad Zone,pizza,N/A,osm
13227600346,Burger King,17.4027012,78.4113415,Hyderabad,Hyderabad Zone,burger,N/A,osm
13279648101,Forget Me Not Cafe,17.4374797,78.3893004,Durgam Cheruvu Road,Hyderabad Zone,"chicken, coffee_shop, grill, ice_cream, indian, local, noodles",N/A,osm
13285248836,Subhodayam Tiffins,17.4485112,78.3566326,Hyderabad,Hyderabad Zone,Varied,N/A,osm
13285248838,Sri Vindha Tiffins,17.4488664,78.3573731,Hyderabad,Hyderabad Zone,Varied,N/A,osm
13285248840,Mojo Pizza,17.4484906,78.3588434,Hyderabad,Hyderabad Zone,pizza,N/A,osm
13285248842,Palleturi Dosa,17.4484768,78.3591308,Hyderabad,Hyderabad Zone,Varied,N/A,osm
13285248845,Chai Kings,17.4484875,78.3601297,Hyderabad,Hyderabad Zone,Varied,N/A,osm
13285248850,Iron Hill Cafe,17.4480536,78.3611554,Hyderabad,Hyderabad Zone,Varied,N/A,osm
13287712047,RS Dhaba Restaurant,17.4511433,78.3695527,Hyderabad,Hyderabad Zone,Varied,N/A,osm
13287712051,Madina Hotel,17.4510666,78.3689889,Hyderabad,Hyderabad Zone,Varied,N/A,osm
13408726292,Tteokbokki,17.4187459,78.3773857,Hyderabad,Hyderabad Zone,korean,N/A,osm
13409224011,Si Nonna's,17.4202396,78.3796007,Hyderabad,Hyderabad Zone,pizza,N/A,osm
13423220018,Keshav Reddy Sweets,17.4200353,78.379703,Hyderabad,Hyderabad Zone,indian,N/A,osm
13423220019,Emerald Mithai Shop,17.4208817,78.3792387,Hyderabad,Hyderabad Zone,indian,N/A,osm
13536769326,Pizza Hut,17.4308915,78.4211849,Hyderabad,Hyderabad Zone,pizza,N/A,osm
13637629024,Ajay Fast Food,17.4493963,78.3921835,Hyderabad,Hyderabad Zone,Varied,N/A,osm
